SITE NAME,COUNTRY,LAT,LON,BEARING,independent_intersection_lat,d_I (current),d_II,d_III,d_IV,d_V,d_min_5pole,nearest_pole_5pole,d_min_6pole,nearest_pole_6pole
Yaxchilan,Mexico,16.8989,-90.9642,36.0,50.563630039079314,39.436369960920686,25.436369960920686,21.63636996092069,13.53636996092068,1.7363699609206833,1.7363699609206833,V,1.7363699609206833,V
Tomb of Emperor Hui of Han,China,34.423,108.841,-15.0,50.6293603643082,39.3706396356918,25.370639635691802,21.570639635691805,13.470639635691796,1.6706396356917992,1.6706396356917992,V,1.6706396356917992,V
Uruk,Iraq,31.322,45.636,-43.0,50.77068467106741,39.22931532893259,25.229315328932593,21.429315328932596,13.329315328932587,1.52931532893259,1.52931532893259,V,1.52931532893259,V
Zaculeu,Guatemala,15.3342,-91.4927,35.0,50.93221378447904,39.06778621552096,25.06778621552096,21.267786215520964,13.167786215520955,1.3677862155209581,1.3677862155209581,V,1.3677862155209581,V
Choquequirao,Peru,-13.393,-72.874,17.0,51.28610039658349,38.71389960341651,24.713899603416507,20.91389960341651,12.813899603416502,1.0138996034165046,1.0138996034165046,V,1.0138996034165046,V
Chogha Zanbil,Iran,32.0089,48.5203,-42.0,51.16564539412842,38.83435460587158,24.83435460587158,21.034354605871584,12.934354605871576,1.1343546058715788,1.1343546058715788,V,1.1343546058715788,V
Tancama,Mexico,21.1605,-99.3959,40.0,51.2908863500418,38.7091136499582,24.709113649958198,20.9091136499582,12.809113649958192,1.009113649958195,1.009113649958195,V,1.009113649958195,V
La Joya,Mexico,19.028,-96.154,38.0,51.31034860648923,38.68965139351077,24.689651393510772,20.889651393510775,12.789651393510766,0.9896513935107691,0.9896513935107691,V,0.9896513935107691,V
El Tajín,Mexico,20.4498,-97.3772,39.0,51.384912472059575,38.615087527940425,24.615087527940425,20.815087527940427,12.715087527940419,0.9150875279404218,0.9150875279404218,V,0.9150875279404218,V
Caral,Peru,-10.89344,-77.52155,20.0,51.35766409705041,38.64233590294959,24.64233590294959,20.842335902949593,12.742335902949584,0.942335902949587,0.942335902949587,V,0.942335902949587,V
Pasargadae,Iran,30.2048,53.1801,-40.0,51.40605840506278,38.59394159493722,24.59394159493722,20.793941594937223,12.693941594937215,0.8939415949372176,0.8939415949372176,V,0.8939415949372176,V
El morro del tulcán,Colombia,2.444,-76.6,22.0,51.497262656465765,38.502737343534235,24.502737343534235,20.70273734353424,12.60273734353423,0.8027373435342327,0.8027373435342327,V,0.8027373435342327,V
Medinet Habu temple,Egypt,25.7195,32.601,-43.0,51.50133079839584,38.49866920160416,24.49866920160416,20.69866920160416,12.598669201604153,0.7986692016041559,0.7986692016041559,V,0.7986692016041559,V
Sippar (Sumer),Iraq,33.0602,44.2512,-43.0,51.6471766937885,38.3528233062115,24.352823306211498,20.5528233062115,12.452823306211492,0.652823306211495,0.652823306211495,V,0.652823306211495,V
Xelha,Mexico,20.3196,-87.3669,35.0,51.714788760011984,38.285211239988016,24.285211239988016,20.48521123998802,12.38521123998801,0.5852112399880127,0.5852112399880127,V,0.5852112399880127,V
Nimrod Castle,Syria,33.2527,35.7147,-45.0,51.74843476843511,38.25156523156489,24.25156523156489,20.451565231564892,12.351565231564884,0.5515652315648865,0.5515652315648865,V,0.5515652315648865,V
Zaculeu,Guatemala,15.3334,-91.4938,34.0,51.81345960199018,38.18654039800982,24.186540398009818,20.38654039800982,12.286540398009812,0.4865403980098151,0.4865403980098151,V,0.4865403980098151,V
Aguateca,Guatemala,16.3952,-90.2044,34.0,51.80134935613213,38.19865064386787,24.19865064386787,20.398650643867875,12.298650643867866,0.49865064386786884,0.49865064386786884,V,0.49865064386786884,V
Huaca del Sol,Peru,-8.1346,-78.9924,21.0,51.760336705112074,38.239663294887926,24.239663294887926,20.43966329488793,12.33966329488792,0.539663294887923,0.539663294887923,V,0.539663294887923,V
Palmyra,Syria,34.5504,38.2675,-45.0,51.69047707201415,38.30952292798585,24.309522927985853,20.509522927985856,12.409522927985847,0.6095229279858501,0.6095229279858501,V,0.6095229279858501,V
Los Cancajos Pyramid,Spain,28.6502,-17.7625,-35.0,51.86261161810523,38.13738838189477,24.137388381894773,20.337388381894776,12.237388381894768,0.43738838189477036,0.43738838189477036,V,0.43738838189477036,V
Unknown Chinese Pyramid,China,34.4234,108.8366,-14.5,52.12245395621764,37.87754604378236,23.87754604378236,20.077546043782363,11.977546043782354,0.17754604378235683,0.17754604378235683,V,0.17754604378235683,V
Tomb of Emperor Gaozu of Han,China,34.435,108.877,-14.5,52.052747045448776,37.947252954551224,23.947252954551224,20.147252954551227,12.047252954551219,0.24725295455122165,0.24725295455122165,V,0.24725295455122165,V
Caral,Peru,-10.8935,-77.5145,19.5,52.21475313588268,37.78524686411732,23.78524686411732,19.98524686411732,11.885246864117313,0.08524686411731608,0.08524686411731608,V,0.08524686411731608,V
Der (Sumer),Iraq,33.124,45.931,-42.0,52.21230696328586,37.78769303671414,23.78769303671414,19.98769303671414,11.887693036714133,0.08769303671413553,0.08769303671413553,V,0.08769303671413553,V
Tenam Puente,Mexico,16.1419,-92.1063,34.0,52.34835474799394,37.65164525200606,23.651645252006062,19.851645252006065,11.751645252006057,0.04835474799394035,0.04835474799394035,V,0.04835474799394035,V
Tomb of Consort Ban,China,34.3798,108.7045,-14.5,52.348687460359386,37.651312539640614,23.651312539640614,19.851312539640617,11.751312539640608,0.04868746035938898,0.04868746035938898,V,0.04868746035938898,V
Quiahuiztlán,Mexico,19.6695,-96.4155,37.0,52.467363679822874,37.532636320177126,23.532636320177126,19.73263632017713,11.63263632017712,0.16736367982287703,0.16736367982287703,V,0.16736367982287703,V
Temple of Khnoum,Egypt,24.0845,32.8862,-41.5,52.366152160306456,37.633847839693544,23.633847839693544,19.833847839693547,11.733847839693539,0.06615216030645854,0.06615216030645854,V,0.06615216030645854,V
Pasargadae,Iran,30.1996,53.178,-39.0,52.47497927138707,37.52502072861293,23.52502072861293,19.725020728612932,11.625020728612924,0.17497927138707325,0.17497927138707325,V,0.17497927138707325,V
Zaculeu,Guatemala,15.3336,-91.493,33.0,52.705457603642735,37.294542396357265,23.294542396357265,19.494542396357268,11.39454239635726,0.40545760364273775,0.40545760364273775,V,0.40545760364273775,V
Cobá,Mexico,20.4933,-87.7217,34.0,52.73052457447562,37.26947542552438,23.269475425524377,19.46947542552438,11.36947542552437,0.4305245744756263,0.4305245744756263,V,0.4305245744756263,V
Temple of Anu and Adad (Assur),Iraq,35.4586,43.2586,-43.0,52.68674576118768,37.31325423881232,23.31325423881232,19.513254238812323,11.413254238812314,0.386745761187683,0.386745761187683,V,0.386745761187683,V
Gunung Padang,Indonesia,-6.993,107.056,-20.0,52.79171305646133,37.20828694353867,23.208286943538667,19.40828694353867,11.308286943538661,0.4917130564613359,0.4917130564613359,V,0.4917130564613359,V
Túcume,Peru,-6.5148,-79.8457,21.0,52.89988867825317,37.10011132174683,23.10011132174683,19.300111321746833,11.200111321746824,0.5998886782531727,0.5998886782531727,V,0.5998886782531727,V
Lagartero,Mexico,15.8282,-91.884,33.0,53.03447754110952,36.96552245889048,22.965522458890483,19.165522458890486,11.065522458890477,0.7344775411095199,0.7344775411095199,V,0.7344775411095199,V
Chupacigarro,Peru,-10.8914,-77.5324,19.0,53.10514951087462,36.89485048912538,22.894850489125382,19.094850489125385,10.994850489125376,0.8051495108746209,0.8051495108746209,V,0.8051495108746209,V
Garni Temple,Armenia,40.1124,44.7303,-44.0,52.98707677147551,37.01292322852449,23.012923228524492,19.212923228524495,11.112923228524487,0.6870767714755104,0.6870767714755104,V,0.6870767714755104,V
Bonampak,Mexico,16.704,-91.065,33.0,53.10452960385032,36.89547039614968,22.895470396149683,19.095470396149686,10.995470396149678,0.8045296038503196,0.8045296038503196,V,0.8045296038503196,V
Temples of Bagan (large cluster),Myanmar,21.1786,94.8793,-22.0,53.05548250473842,36.94451749526158,22.94451749526158,19.14451749526158,11.044517495261573,0.7554825047384242,0.7554825047384242,V,0.7554825047384242,V
Tenam Puente,Mexico,16.1403,-92.1067,33.0,53.23172172155047,36.76827827844953,22.76827827844953,18.96827827844953,10.868278278449523,0.9317217215504741,0.9317217215504741,V,0.9317217215504741,V
Vichama,Peru,-11.023,-77.6345,19.0,53.17383611785056,36.82616388214944,22.826163882149437,19.02616388214944,10.926163882149432,0.8738361178505656,0.8738361178505656,V,0.8738361178505656,V
Los Cancajos Pyramid,Spain,28.6502,-17.7625,-33.0,53.1851915919291,36.8148084080709,22.814808408070903,19.014808408070905,10.914808408070897,0.8851915919291002,0.8851915919291002,V,0.8851915919291002,V
Chogha Zanbil,Iran,32.0095,48.521,-40.0,53.21486179255491,36.78513820744509,22.785138207445087,18.98513820744509,10.885138207445081,0.9148617925549161,0.9148617925549161,V,0.9148617925549161,V
Chan-Chan,Peru,-8.1145,-79.0725,20.0,53.442409864529566,36.557590135470434,22.557590135470434,18.757590135470437,10.657590135470429,1.1424098645295686,1.1424098645295686,V,1.1424098645295686,V
Wadi el Seboua,Egypt,22.7931,32.5454,-40.0,53.4137883820244,36.5862116179756,22.5862116179756,18.786211617975603,10.686211617975594,1.1137883820244028,1.1137883820244028,V,1.1137883820244028,V
Borsippa,Iraq,32.3923,44.3423,-41.0,53.38876763792013,36.61123236207987,22.611232362079868,18.81123236207987,10.711232362079862,1.0887676379201352,1.0887676379201352,V,1.0887676379201352,V
Cantona,Mexico,19.5529,-97.4916,36.0,53.50582961035838,36.49417038964162,22.494170389641617,18.69417038964162,10.594170389641612,1.2058296103583857,1.2058296103583857,V,1.2058296103583857,V
Buto,Egypt,31.1951,30.7385,-43.0,53.53315764065678,36.46684235934322,22.466842359343218,18.66684235934322,10.566842359343212,1.2331576406567848,1.2331576406567848,V,1.2331576406567848,V
Pasargadae,Iran,30.2027,53.1779,-38.0,53.53931912154075,36.46068087845925,22.46068087845925,18.660680878459253,10.560680878459245,1.2393191215407526,1.2393191215407526,V,1.2393191215407526,V
Tomb of Empress Lü,China,34.434,108.881,-14.0,53.53509267347013,36.46490732652987,22.464907326529868,18.66490732652987,10.564907326529863,1.2350926734701346,1.2350926734701346,V,1.2350926734701346,V
Zaculeu,Guatemala,15.3338,-91.4926,32.0,53.60890470257467,36.39109529742533,22.39109529742533,18.591095297425333,10.491095297425325,1.3089047025746723,1.3089047025746723,V,1.3089047025746723,V
Ain Dara Temple,Syria,36.4595,36.852,-44.0,53.63717503643068,36.36282496356932,22.362824963569317,18.56282496356932,10.462824963569311,1.3371750364306862,1.3371750364306862,V,1.3371750364306862,V
Tomb of Marquis Zhang Ao,China,34.428,108.851,-14.0,53.58502200015756,36.41497799984244,22.414977999842442,18.614977999842445,10.514977999842436,1.2850220001575607,1.2850220001575607,V,1.2850220001575607,V
Unknown Chinese Pyramid,China,34.428,108.853,-14.0,53.58169527649664,36.41830472350336,22.41830472350336,18.618304723503364,10.518304723503356,1.2816952764966416,1.2816952764966416,V,1.2816952764966416,V
Tomb of Three Kings of Zhou,China,34.628,112.383,-12.0,53.61480560640198,36.38519439359802,22.38519439359802,18.585194393598023,10.485194393598015,1.3148056064019826,1.3148056064019826,V,1.3148056064019826,V
Elephantin Island,Egypt,24.0845,32.8861,-40.0,53.738126228391835,36.261873771608165,22.261873771608165,18.46187377160817,10.36187377160816,1.4381262283918375,1.4381262283918375,V,1.4381262283918375,V
Girsu,Iraq,31.5624,46.1768,-40.0,53.698411166621945,36.301588833378055,22.301588833378055,18.501588833378058,10.40158883337805,1.3984111666219476,1.3984111666219476,V,1.3984111666219476,V
El Tajín,Mexico,20.4503,-97.3774,36.0,53.83652922917844,36.16347077082156,22.16347077082156,18.363470770821564,10.263470770821556,1.5365292291784414,1.5365292291784414,V,1.5365292291784414,V
Avdat,Israel,30.794,34.7752,-42.0,53.756351584144525,36.243648415855475,22.243648415855475,18.443648415855478,10.34364841585547,1.456351584144528,1.456351584144528,V,1.456351584144528,V
Umma,Iraq,31.62,45.9342,-40.0,53.77285644701376,36.22714355298624,22.22714355298624,18.427143552986244,10.327143552986236,1.4728564470137613,1.4728564470137613,V,1.4728564470137613,V
Mehrgarh,Pakistan,29.381,67.6165,-33.0,53.87027946052882,36.12972053947118,22.12972053947118,18.329720539471182,10.229720539471174,1.5702794605288233,1.5702794605288233,V,1.5702794605288233,V
Kohunlich,Mexico,18.4147,-88.7915,30.0,55.64292329486193,34.35707670513807,20.35707670513807,16.557076705138073,8.457076705138064,3.342923294861933,3.342923294861933,V,3.342923294861933,V
Bishapur,Iran,29.7798,51.5761,-38.0,53.90297556789245,36.09702443210755,22.097024432107553,18.297024432107555,10.197024432107547,1.6029755678924502,1.6029755678924502,V,1.6029755678924502,V
Mixco Viejo,Mexico,14.8745,-90.663,31.0,54.055069606696065,35.944930393303935,21.944930393303935,18.144930393303937,10.044930393303929,1.7550696066960683,1.7550696066960683,V,1.7550696066960683,V
San Andrés,El Salvador,13.8006,-89.3892,30.0,54.10707796229663,35.89292203770337,21.89292203770337,18.092922037703374,9.992922037703366,1.8070779622966313,1.8070779622966313,V,1.8070779622966313,V
Tepeapulco,Mexico,19.8136,-98.5566,35.5,54.26807566966778,35.73192433033222,21.73192433033222,17.931924330332222,9.831924330332214,1.9680756696677832,1.9680756696677832,V,1.9680756696677832,V
Unknown structure,USA,31.6267,-91.8183,40.0,54.89153417580051,35.10846582419949,21.10846582419949,17.308465824199494,9.208465824199486,2.5915341758005113,2.5915341758005113,V,2.5915341758005113,V
Tulum,Mexico,20.2153,-87.4293,32.0,54.15825838975875,35.84174161024125,21.84174161024125,18.041741610241253,9.941741610241245,1.8582583897587526,1.8582583897587526,V,1.8582583897587526,V
Old Dongola,Egypt,18.2247,30.7456,-38.0,54.20238583600911,35.79761416399089,21.797614163990893,17.997614163990896,9.897614163990887,1.9023858360091097,1.9023858360091097,V,1.9023858360091097,V
Kanlidivane,Turkey,36.5231,34.1233,-44.0,54.199322175884305,35.800677824115695,21.800677824115695,18.000677824115698,9.90067782411569,1.8993221758843077,1.8993221758843077,V,1.8993221758843077,V
Çatıören,Turkey,36.5217,34.1255,-44.0,54.19835419259702,35.80164580740298,21.801645807402977,18.00164580740298,9.901645807402971,1.8983541925970258,1.8983541925970258,V,1.8983541925970258,V
Çatıören,Turkey,36.5217,34.1255,-44.0,54.19835419259702,35.80164580740298,21.801645807402977,18.00164580740298,9.901645807402971,1.8983541925970258,1.8983541925970258,V,1.8983541925970258,V
Sawran,Kazakhstan,43.5177,67.7698,-35.0,54.2178727288344,35.7821272711656,21.7821272711656,17.982127271165602,9.882127271165594,1.9178727288344035,1.9178727288344035,V,1.9178727288344035,V
Jebel Barkal,Sudan,18.5353,31.8297,-38.0,54.25270058702159,35.74729941297841,21.747299412978407,17.94729941297841,9.847299412978401,1.9527005870215959,1.9527005870215959,V,1.9527005870215959,V
Roma Havuzu Sarikaya,Turkey,39.495,35.3766,-45.0,54.319170535399216,35.680829464600784,21.680829464600784,17.880829464600787,9.780829464600778,2.019170535399219,2.019170535399219,V,2.019170535399219,V
Bauda,Syria,35.671,36.5691,-43.0,54.29006121187639,35.70993878812361,21.70993878812361,17.90993878812361,9.809938788123603,1.9900612118763945,1.9900612118763945,V,1.9900612118763945,V
Ziggurat of Kish,Iraq,32.5403,44.6047,-40.0,54.34733478198374,35.65266521801626,21.65266521801626,17.852665218016263,9.752665218016254,2.047334781983743,2.047334781983743,V,2.047334781983743,V
Pomac Forest,Peru,-6.4722,-79.7907,20.0,54.42292392356264,35.57707607643736,21.577076076437358,17.77707607643736,9.677076076437352,2.122923923562645,2.122923923562645,V,2.122923923562645,V
Pyramid of Sinki,Egypt,26.1578,31.9664,-40.0,54.40010755416588,35.59989244583412,21.599892445834122,17.799892445834125,9.699892445834116,2.1001075541658807,2.1001075541658807,V,2.1001075541658807,V
Vilamoura,Portugal,37.0804,-8.1202,-44.0,54.539637175185035,35.460362824814965,21.460362824814965,17.660362824814968,9.560362824814959,2.239637175185038,2.239637175185038,V,2.239637175185038,V
Palenque,Mexico,17.4841,-92.0462,32.0,54.62135987822984,35.37864012177016,21.37864012177016,17.578640121770164,9.478640121770155,2.321359878229842,2.321359878229842,V,2.321359878229842,V
El Tajín,Mexico,20.4485,-97.3772,35.0,54.66668963699619,35.33331036300381,21.33331036300381,17.533310363003814,9.433310363003805,2.366689636996192,2.366689636996192,V,2.366689636996192,V
Volubilis,Morocco,34.0754,-5.5535,-41.0,54.98510685226331,35.01489314773669,21.014893147736693,17.214893147736696,9.114893147736687,2.68510685226331,2.68510685226331,V,2.68510685226331,V
Dzibilchaltun,Mexico,21.091,-89.59,32.0,55.27766967234094,34.72233032765906,20.72233032765906,16.92233032765906,8.822330327659053,2.9776696723409444,2.9776696723409444,V,2.9776696723409444,V
Aguateca,Guatemala,16.3952,-90.2044,30.0,55.3808202704036,34.6191797295964,20.619179729596397,16.8191797295964,8.71917972959639,3.0808202704036063,3.0808202704036063,V,3.0808202704036063,V
El Tajín,Mexico,20.4483,-97.3777,34.0,55.50496624590117,34.49503375409883,20.495033754098827,16.69503375409883,8.595033754098822,3.2049662459011756,3.2049662459011756,V,3.2049662459011756,V
Dur-Kurigalzu,Syria,33.3537,44.2023,-39.0,55.647423839511774,34.352576160488226,20.352576160488226,16.55257616048823,8.45257616048822,3.3474238395117766,3.3474238395117766,V,3.3474238395117766,V
Ruins at Ur,Iraq,30.9617,46.1051,-38.0,55.53188744215206,34.46811255784794,20.468112557847938,16.66811255784794,8.568112557847932,3.2318874421520647,3.2318874421520647,V,3.2318874421520647,V
Pasargadae,Iran,30.1996,53.1789,-36.0,55.64834875791942,34.35165124208058,20.351651242080578,16.55165124208058,8.451651242080573,3.3483487579194247,3.3483487579194247,V,3.3483487579194247,V
Yaxchilan,Mexico,16.8998,-90.9645,30.0,55.83613944018268,34.16386055981732,20.163860559817323,16.363860559817326,8.263860559817317,3.53613944018268,3.53613944018268,V,3.53613944018268,V
Uxmal,Mexico,20.3587,-89.7711,31.0,55.88256504405907,34.11743495594093,20.11743495594093,16.317434955940932,8.217434955940924,3.5825650440590735,3.5825650440590735,V,3.5825650440590735,V
Xelha,Mexico,20.319,-87.3672,30.0,55.88833474699465,34.11166525300535,20.11166525300535,16.31166525300535,8.211665253005343,3.5883347469946543,3.5883347469946543,V,3.5883347469946543,V
Chiapa de Corzo,Mexico,16.7027,-93.0041,30.5,55.98513105856896,34.01486894143104,20.01486894143104,16.214868941431043,8.114868941431034,3.685131058568963,3.685131058568963,V,3.685131058568963,V
Túcume,Peru,-6.5115,-79.8396,19.0,56.04100297138393,33.95899702861607,19.958997028616068,16.15899702861607,8.058997028616062,3.741002971383935,3.741002971383935,V,3.741002971383935,V
